"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3"
"3407",233,20,1,40,2,9,20,10,11,20,19,212,1,-0.3,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,6,7,7,7,7,7,7,7,2,29,"Master of International Affairs",13,,,,4,1,1,"J.P. Morgan","10,017",,1,3,2,"banking",7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,7,8,8,7,8,,,,,,1,8,8,8,8,8,,7,6,2,5,14.89,17.02,17.02,17.02,17.02,17.02,7,8,8,8,8,8,1,3,,,,,,,13.33,22.22,15.56,17.78,15.56,15.56,7,8,8,8,7,7,15.91,18.18,15.91,18.18,15.91,15.91,6,7,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3408",233,20,1,40,2,9,20,8,11,18,20,213,0,0.19,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,0,8,8,8,8,7,7,6,6,2,29,"Master of International Affairs",13,,,,4,1,1,"J.P. Morgan","10,017",,1,3,2,"banking",7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,,14,20,18,16,14,18,7,8,7,8,7,8,14,20,14,18,16,18,7,8,8,7,8,,,,,,1,8,8,8,8,8,,7,6,2,5,14.89,17.02,17.02,17.02,17.02,17.02,7,8,8,8,8,8,1,3,,,,,,,13.33,22.22,15.56,17.78,15.56,15.56,7,8,8,8,7,7,15.91,18.18,15.91,18.18,15.91,15.91,6,7,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3409",234,1,0,1,1,10,9,8,8,7,1,243,0,0.43,0,27,2,20,20,20,25,5,10,1,6,9,7,7,8,,7,7,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,4,8,9,7,8,2,5,2,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3410",234,1,0,1,1,10,9,8,8,4,2,244,0,0.46,0,28,2,20,20,20,10,10,20,0,6,8,9,8,9,3,3,2,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,1,7,8,8,7,9,5,7,4,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3411",234,1,0,1,1,10,9,8,8,6,3,245,0,0.05,0,32,2,18,10,30,10,10,22,1,8,7,6,6,,5,7,3,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,4,6,10,6,6,7,6,2,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3412",234,1,0,1,1,10,9,8,8,2,4,246,0,0.44,0,25,2,35,20,10,20,10,5,0,3,6,7,,,,5,5,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,4,8,7,5,6,2,4,1,,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3413",234,1,0,1,1,10,9,8,8,9,5,247,0,-0.2,0,25,4,20,30,10,15,0,25,1,3,7,5,5,4,4,6,6,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,3,7,9,2,9,,,1,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3414",234,1,0,1,1,10,9,8,8,3,6,248,0,0.23,1,27,6,25,15,20,20,15,5,0,5,7,8,6,7,3,7,4,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,5,6,6,8,6,2,6,3,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3415",234,1,0,1,1,10,9,8,8,5,7,249,0,0.3,1,33,6,22,22,15,15,5,21,1,9,9,8,9,7,9,9,8,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,0,4,8,7,8,9,8,7,5,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3416",234,1,0,1,1,10,9,8,8,1,8,250,0,0.66,1,25,6,20,20,20,20,10,10,0,5,10,6,7,7,4,5,6,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,1,7,5,8,5,8,7,5,3,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3417",234,1,0,1,1,10,9,8,8,8,9,251,0,-0.12,1,33,6,19,19,19,19,19,5,0,8,8,8,6,9,,7,4,2,22,"Sociology and Education",3,"George Mason University",,,6,1,5,"Virginia","23,060",,3,7,3,"Educational Policy",2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,,20,20,20,10,10,20,10,20,20,20,15,15,75,1,1,3,10,10,7,7,8,8,10,9,6,9,6,10,1,5,8,7,4,,5,6,4,0,1,30,20,20,10,10,5,8,10,9,10,10,5,1,3,,,,,,,20,15,20,20,15,10,25,20,15,20,10,10,50,5,5,20,10,10,8,9,9,9,10,9,6,9,7,10,0,0,0,,,15,10,20,20,15,20,25,15,15,20,15,10,15,15,20,10,20,20,50,10,10,10,10,10,9,10,9,8,10,9,10,10,7,10
"3418",235,2,0,3,1,10,9,1,1,9,1,243,1,0.33,1,27,2,20,20,20,25,5,10,1,8,8,8,8,,,8,7,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,1,6,6,6,5,5,5,5,3,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3419",235,2,0,3,1,10,9,1,1,6,2,244,0,0.01,1,28,2,20,20,20,10,10,20,1,9,9,7,8,8,5,6,4,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,6,7,7,6,7,6,6,4,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3420",235,2,0,3,1,10,9,1,1,8,3,245,0,0.43,1,32,2,18,10,30,10,10,22,0,7,6,6,5,4,4,6,4,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,2,6,8,4,8,3,3,2,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3421",235,2,0,3,1,10,9,1,1,4,4,246,0,0.44,1,25,2,35,20,10,20,10,5,1,6,3,5,5,,4,4,3,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,3,7,5,4,4,4,3,2,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3422",235,2,0,3,1,10,9,1,1,2,5,247,0,-0.63,0,25,4,20,30,10,15,0,25,1,8,7,7,7,2,3,7,6,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,3,8,7,5,5,2,4,3,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3423",235,2,0,3,1,10,9,1,1,5,6,248,1,0.04,0,27,6,25,15,20,20,15,5,1,7,8,6,8,6,4,8,6,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,1,7,6,6,8,7,7,7,4,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3424",235,2,0,3,1,10,9,1,1,7,7,249,0,0.31,0,33,6,22,22,15,15,5,21,1,9,8,9,9,6,7,9,8,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,2,5,5,2,5,2,2,2,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3425",235,2,0,3,1,10,9,1,1,3,8,250,0,0.65,0,25,6,20,20,20,20,10,10,1,9,10,7,9,7,7,9,9,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,3,7,7,6,9,5,5,4,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3426",235,2,0,3,1,10,9,1,1,1,9,251,0,0.11,0,33,6,19,19,19,19,19,5,1,8,9,8,8,8,,8,8,2,23,"elementary education",9,"Holy Cross",,,2,3,1,"Boston, MA","1,890",,1,4,3,"elementary school teacher",2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,,15,15,20,20,20,10,20,15,10,25,10,20,25,10,10,25,10,20,6,9,9,8,9,6,9,9,9,9,0,5,9,8,7,8,5,5,6,0,1,15,20,20,20,15,10,6,9,8,8,8,3,1,3,,,,,,,15,20,20,20,15,10,20,20,15,20,10,15,25,10,10,25,10,20,6,9,8,8,8,6,9,8,8,8,0,1,1,1,,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,15,20,15,20,15,15,7,9,8,8,8,7,9,8,8,8
"3427",236,3,0,5,1,10,9,2,2,1,1,243,0,0.06,0,27,2,20,20,20,25,5,10,0,6,8,8,5,,,6,5,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,1,6,7,8,6,7,5,7,7,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3428",236,3,0,5,1,10,9,2,2,7,2,244,0,0.07,0,28,2,20,20,20,10,10,20,0,4,6,7,2,2,1,4,2,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,1,7,7,7,9,9,9,8,8,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3429",236,3,0,5,1,10,9,2,2,9,3,245,0,0.19,0,32,2,18,10,30,10,10,22,1,9,7,8,6,6,5,8,2,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,0,4,6,9,3,9,5,7,7,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3430",236,3,0,5,1,10,9,2,2,5,4,246,0,0.26,0,25,2,35,20,10,20,10,5,0,2,3,,2,,4,4,3,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,0,4,7,5,5,7,7,6,6,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3431",236,3,0,5,1,10,9,2,2,3,5,247,0,-0.14,1,25,4,20,30,10,15,0,25,0,7,7,5,3,7,3,3,3,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,0,3,7,7,4,7,3,6,7,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3432",236,3,0,5,1,10,9,2,2,6,6,248,0,-0.03,0,27,6,25,15,20,20,15,5,0,6,6,9,6,7,4,6,4,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,1,7,5,6,8,9,6,7,7,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3433",236,3,0,5,1,10,9,2,2,8,7,249,0,0.47,0,33,6,22,22,15,15,5,21,0,9,9,9,6,7,5,7,6,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,0,4,7,7,5,9,4,5,6,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3434",236,3,0,5,1,10,9,2,2,4,8,250,0,0.39,0,25,6,20,20,20,20,10,10,0,3,8,5,4,4,4,4,6,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,1,7,6,7,6,7,8,7,8,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3435",236,3,0,5,1,10,9,2,2,2,9,251,0,0.39,0,33,6,19,19,19,19,19,5,0,4,8,7,3,8,,3,6,2,24,"Biology",10,"University of Pennsylvania",,,4,3,3,"Indiana","46,815",,2,7,1,"Research/Teaching",2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,,15,20,15,20,15,15,25,15,15,20,15,10,30,10,10,30,10,10,7,9,10,8,8,8,9,8,10,9,0,5,6,6,7,5,5,7,7,0,4,15,15,20,20,15,15,7,9,8,10,9,6,3,3,,,,,,,20,15,20,25,10,10,25,10,10,15,20,20,25,10,15,20,15,15,7,9,8,10,8,7,8,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3436",237,4,0,7,1,10,9,3,3,2,1,243,0,0.38,1,27,2,20,20,20,25,5,10,1,7,8,7,8,7,,7,6,2,34,"American Studies",7,"UCLA",,,2,10,1,"lOS aNGELES","91,206",,3,7,4,"WRITING",6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,4,,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,8,10,7,8,8,8,10,9,7,10,0,4,2,4,2,1,0,2,0,0,0,10,20,25,10,20,15,4,8,7,6,6,6,1,3,,,,,,,10,20,25,15,20,10,20,15,15,20,10,20,30,10,10,20,10,20,5,9,6,4,7,6,8,7,5,7,0,0,0,,,10,20,30,10,20,10,20,20,20,5,30,5,25,15,10,20,20,10,40,5,10,20,10,15,2,8,4,2,4,3,7,5,1,1
"3437",237,4,0,7,1,10,9,3,3,8,2,244,0,0.73,1,28,2,20,20,20,10,10,20,0,2,6,8,4,3,1,3,7,2,34,"American Studies",7,"UCLA",,,2,10,1,"lOS aNGELES","91,206",,3,7,4,"WRITING",6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,4,,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,8,10,7,8,8,8,10,9,7,10,1,7,8,6,6,7,5,6,6,,0,10,20,25,10,20,15,4,8,7,6,6,6,1,3,,,,,,,10,20,25,15,20,10,20,15,15,20,10,20,30,10,10,20,10,20,5,9,6,4,7,6,8,7,5,7,0,0,0,,,10,20,30,10,20,10,20,20,20,5,30,5,25,15,10,20,20,10,40,5,10,20,10,15,2,8,4,2,4,3,7,5,1,1
"3438",237,4,0,7,1,10,9,3,3,1,3,245,0,0.31,1,32,2,18,10,30,10,10,22,0,7,8,6,6,,,6,4,2,34,"American Studies",7,"UCLA",,,2,10,1,"lOS aNGELES","91,206",,3,7,4,"WRITING",6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,4,,10,20,20,20,20,10,30,10,10,30,10,10,30,5,15,30,10,10,8,10,7,8,8,8,10,9,7,10,1,6,8,9,8,10,,7,7,0,0,10,20,25,10,20,15,4,8,7,6,6,6,1,3,,,,,,,10,20,25,15,20,10,20,15,15,20,10,20,30,10,10,20,10,20,5,9,6,4,7,6,8,7,5,7,0,0,0,,,10,20,30,10,20,10,20,20,20,5,30,5,25,15,10,20,20,10,40,5,10,20,10,15,2,8,4,2,4,3,7,5,1,1
